"","study_code","survey_design","species","type","area","path","...1","days","Boats","Anglers","Chin.AD.ret","Chin.UM.ret","Chin.AD.rel","Chin.UM.rel","Chin.UK.ret","Chin.UK.rel","Chin.Tot.enc"
"4900","605","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/605_M1_Chinook_daily.csv",119,2010-04-14,14.9268658209105,19.1916846268849,4.26481880597441,0,4.26481880597441,2.13240940298721,0,6.39722820896162,17.0592752238977
"4901","605","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/605_M1_Chinook_daily.csv",120,2010-04-15,14.9268658209105,19.1916846268849,4.26481880597441,0,4.26481880597441,2.13240940298721,0,6.39722820896162,17.0592752238977
"4902","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",1,2010-07-16,663.259611290429,1430.46376044666,579.698327212529,0,10.5279303379433,65.9664103013496,0,63.3021034052568,719.494771257079
"4903","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",2,2010-07-17,698.578656089958,1556.4110327627,409.394263174924,0,31.0509296346114,110.478619925191,0,46.6436551407155,597.567467875442
"4904","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",3,2010-07-18,555.983383771718,1210.71721299465,322.237470820091,0,17.1913096437598,107.679791651501,0,26.653517223266,473.762089338618
"4905","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",4,2010-07-19,218.395096082868,451.439332916968,68.9046187738355,0,14.0755913831841,30.944075191661,0,33.3449771771557,147.269262525836
"4906","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",5,2010-07-20,218.395096082868,451.439332916968,68.9046187738355,0,14.0755913831841,30.944075191661,0,33.3449771771557,147.269262525836
"4907","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",6,2010-07-21,218.395096082868,451.439332916968,68.9046187738355,0,14.0755913831841,30.944075191661,0,33.3449771771557,147.269262525836
"4908","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",7,2010-07-22,218.395096082868,451.439332916968,68.9046187738355,0,14.0755913831841,30.944075191661,0,33.3449771771557,147.269262525836
"4909","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",8,2010-07-23,417.319639447813,873.424035349677,150.432754335861,0,24.187885728649,30.7554150158142,0,33.2583428768923,238.634397957216
"4910","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",9,2010-07-24,795.614823101617,1765.42508010857,271.604317247775,0,34.0699688346144,50.3839051771211,0,44.1467498700386,400.204941129549
"4911","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",10,2010-07-25,472.190468531047,1069.14193521553,141.080898499866,0,26.8714160944646,80.6142482833938,0,16.7946350590404,265.361197936765
"4912","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",11,2010-07-26,318.95372956643,674.500621136563,107.538065126469,0,18.4514892189497,95.8207453984259,0,9.21675484418277,231.027054588027
"4913","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",12,2010-07-27,318.95372956643,674.500621136563,107.538065126469,0,18.4514892189497,95.8207453984259,0,9.21675484418277,231.027054588027
"4914","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",13,2010-07-28,318.95372956643,674.500621136563,107.538065126469,0,18.4514892189497,95.8207453984259,0,9.21675484418277,231.027054588027
"4915","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",14,2010-07-29,318.95372956643,674.500621136563,107.538065126469,0,18.4514892189497,95.8207453984259,0,9.21675484418277,231.027054588027
"4916","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",15,2010-07-30,510.124473135919,1058.54673133812,219.964885316836,0,26.3781443471893,80.7346499491483,0,22.0185408952223,349.096220508396
"4917","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",16,2010-07-31,639.656120404917,1457.82203515612,214.021859330504,0,30.7110418228063,104.607436082584,0,10.0767810354242,359.417118271319
"4918","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",17,2010-08-01,450.645300279454,987.750211164353,104.806857857676,0,0,70.2230136154979,0,16.5409660920028,191.570837565176
"4919","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",18,2010-08-02,216.373559668689,461.098994232934,62.1449041579311,3.24752077807707,5.5963212187436,51.0610721032589,0,12.1606188857853,134.210437143796
"4920","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",19,2010-08-03,216.373559668689,461.098994232934,62.1449041579311,3.24752077807707,5.5963212187436,51.0610721032589,0,12.1606188857853,134.210437143796
"4921","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",20,2010-08-04,216.373559668689,461.098994232934,62.1449041579311,3.24752077807707,5.5963212187436,51.0610721032589,0,12.1606188857853,134.210437143796
"4922","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",21,2010-08-05,216.373559668689,461.098994232934,62.1449041579311,3.24752077807707,5.5963212187436,51.0610721032589,0,12.1606188857853,134.210437143796
"4923","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",22,2010-08-06,231.308835721306,519.890820564275,110.195528846557,0,4.8361131031082,37.7912645045823,0,4.8361131031082,157.659019557356
"4924","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",23,2010-08-07,467.234363361107,1096.44365550059,99.566112998318,2.65637376793473,10.6254950717389,59.7524420121199,0,2.65637376793473,175.256797618046
"4925","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",24,2010-08-08,315.733863893615,733.89178439704,100.02326264556,0,16.0838466807467,37.5289755884091,0,24.4056171703273,178.041702085043
"4926","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",25,2010-08-09,187.026181431542,374.484922644731,71.5940435874755,3.1974652362118,9.2208675412932,23.4980266391351,0,3.61404138304884,111.124444387164
"4927","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",26,2010-08-10,187.026181431542,374.484922644731,71.5940435874755,3.1974652362118,9.2208675412932,23.4980266391351,0,3.61404138304884,111.124444387164
"4928","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",27,2010-08-11,187.026181431542,374.484922644731,71.5940435874755,3.1974652362118,9.2208675412932,23.4980266391351,0,3.61404138304884,111.124444387164
"4929","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",28,2010-08-12,187.026181431542,374.484922644731,71.5940435874755,3.1974652362118,9.2208675412932,23.4980266391351,0,3.61404138304884,111.124444387164
"4930","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",29,2010-08-13,331.851971459778,665.131572261099,71.0580498674313,0,13.503675615619,58.2681889225842,0,6.3949304724236,149.224844878058
"4931","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",30,2010-08-14,543.146166474324,1267.81656486839,145.245342063199,0,13.2114837496398,49.7011354260519,0,42.4875098187175,250.645471057608
"4932","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",31,2010-08-15,342.260427878986,716.548625544862,99.7434154963525,0,0,40.2096167018669,0,0,139.953032198219
"4933","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",32,2010-08-16,143.901389237459,291.829847671243,36.880500620492,1.21679375645064,2.43358751290128,12.5446254914792,0,3.65038126935193,56.725888650675
"4934","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",33,2010-08-17,143.901389237459,291.829847671243,36.880500620492,1.21679375645064,2.43358751290128,12.5446254914792,0,3.65038126935193,56.725888650675
"4935","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",34,2010-08-18,143.901389237459,291.829847671243,36.880500620492,1.21679375645064,2.43358751290128,12.5446254914792,0,3.65038126935193,56.725888650675
"4936","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",35,2010-08-19,143.901389237459,291.829847671243,36.880500620492,1.21679375645064,2.43358751290128,12.5446254914792,0,3.65038126935193,56.725888650675
"4937","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",36,2010-08-20,190.806197860997,388.159782406752,51.8587136248724,0,4.86717502580257,34.8236010345635,0,2.43358751290128,93.9830771981397
"4938","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",37,2010-08-21,527.66757636808,1165.18820263747,166.214557172666,3.11811351786092,31.1811351786092,110.330320264327,0,89.2226024154763,400.066728548939
"4939","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",38,2010-08-22,244.559274865897,494.987029600885,57.1921465153783,0,8.72808719486062,40.0345025607648,0,8.57882197730675,114.53355824831
"4940","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",39,2010-08-23,127.649185315785,270.365000934402,17.6649825529789,0,0,12.6427724520347,0,3.89752837521938,34.2052833802329
"4941","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",40,2010-08-24,127.649185315785,270.365000934402,17.6649825529789,0,0,12.6427724520347,0,3.89752837521938,34.2052833802329
"4942","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",41,2010-08-25,127.649185315785,270.365000934402,17.6649825529789,0,0,12.6427724520347,0,3.89752837521938,34.2052833802329
"4943","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",42,2010-08-26,127.649185315785,270.365000934402,17.6649825529789,0,0,12.6427724520347,0,3.89752837521938,34.2052833802329
"4944","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",43,2010-08-27,174.245031419069,364.080176339016,45.7233741065428,2.59835225014625,2.59835225014625,20.78681800117,0,0,71.7068966080053
"4945","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",44,2010-08-28,511.166024714245,1168.48347687223,102.634468763169,0,2.8526010668602,94.0766655625879,0,35.9918998526855,235.555635245302
"4946","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",45,2010-08-29,246.523290886342,524.651527573696,22.8768586061513,0,0,17.1576439546135,0,2.85960732576892,42.8941098865337
"4947","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",46,2010-08-30,109.984202762806,204.727280823431,2.59835225014625,0,0,7.79505675043875,0,2.59835225014625,12.9917612507313
"4948","606","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/606_M1_Chinook_daily.csv",47,2010-08-31,109.984202762806,204.727280823431,2.59835225014625,0,0,7.79505675043875,0,2.59835225014625,12.9917612507313
"4949","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",1,2010-11-01,5.1419023650437,5.1419023650437,1.28547559126093,0,15.4257070951311,3.85642677378278,0,0,20.5676094601748
"4950","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",2,2010-11-02,5.1419023650437,5.1419023650437,1.28547559126093,0,15.4257070951311,3.85642677378278,0,0,20.5676094601748
"4951","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",3,2010-11-03,5.1419023650437,5.1419023650437,1.28547559126093,0,15.4257070951311,3.85642677378278,0,0,20.5676094601748
"4952","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",4,2010-11-04,5.1419023650437,5.1419023650437,1.28547559126093,0,15.4257070951311,3.85642677378278,0,0,20.5676094601748
"4953","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",5,2010-11-05,77.1285354756555,152.97159536005,11.5692803213483,0,19.2821338689139,14.1402315038702,0,80.9849622494383,125.976607943571
"4954","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",6,2010-11-06,77.1285354756555,152.97159536005,11.5692803213483,0,19.2821338689139,14.1402315038702,0,80.9849622494383,125.976607943571
"4955","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",7,2010-11-07,77.1285354756555,152.97159536005,11.5692803213483,0,19.2821338689139,14.1402315038702,0,80.9849622494383,125.976607943571
"4956","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",8,2010-11-08,5.1419023650437,5.1419023650437,1.28547559126093,0,15.4257070951311,3.85642677378278,0,0,20.5676094601748
"4957","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",9,2010-11-09,5.1419023650437,5.1419023650437,1.28547559126093,0,15.4257070951311,3.85642677378278,0,0,20.5676094601748
"4958","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",10,2010-11-10,5.1419023650437,5.1419023650437,1.28547559126093,0,15.4257070951311,3.85642677378278,0,0,20.5676094601748
"4959","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",11,2010-11-11,33.4223653727841,53.9899748329589,6.42737795630463,0,21.8530850514357,1.28547559126093,0,28.2804630077404,57.8464016067417
"4960","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",12,2010-11-12,33.4223653727841,53.9899748329589,6.42737795630463,0,21.8530850514357,1.28547559126093,0,28.2804630077404,57.8464016067417
"4961","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",13,2010-11-13,33.4223653727841,53.9899748329589,6.42737795630463,0,21.8530850514357,1.28547559126093,0,28.2804630077404,57.8464016067417
"4962","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",14,2010-11-14,33.4223653727841,53.9899748329589,6.42737795630463,0,21.8530850514357,1.28547559126093,0,28.2804630077404,57.8464016067417
"4963","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",15,2010-11-15,0,0,0,0,0,0,0,0,0
"4964","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",16,2010-11-16,0,0,0,0,0,0,0,0,0
"4965","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",17,2010-11-17,0,0,0,0,0,0,0,0,0
"4966","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",18,2010-11-18,0,0,0,0,0,0,0,0,0
"4967","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",19,2010-11-19,21.8530850514357,43.7061701028715,1.28547559126093,0,5.1419023650437,11.5692803213483,0,6.42737795630463,24.4240362339576
"4968","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",20,2010-11-20,21.8530850514357,43.7061701028715,1.28547559126093,0,5.1419023650437,11.5692803213483,0,6.42737795630463,24.4240362339576
"4969","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",21,2010-11-21,21.8530850514357,43.7061701028715,1.28547559126093,0,5.1419023650437,11.5692803213483,0,6.42737795630463,24.4240362339576
"4970","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",22,2010-11-22,0,0,0,0,0,0,0,0,0
"4971","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",23,2010-11-23,0,0,0,0,0,0,0,0,0
"4972","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",24,2010-11-24,0,0,0,0,0,0,0,0,0
"4973","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",25,2010-11-25,47.5625968766542,91.2687669795257,2.57095118252185,0,15.4257070951311,7.71285354756555,0,12.8547559126093,38.5642677378278
"4974","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",26,2010-11-26,47.5625968766542,91.2687669795257,2.57095118252185,0,15.4257070951311,7.71285354756555,0,12.8547559126093,38.5642677378278
"4975","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",27,2010-11-27,47.5625968766542,91.2687669795257,2.57095118252185,0,15.4257070951311,7.71285354756555,0,12.8547559126093,38.5642677378278
"4976","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",28,2010-11-28,47.5625968766542,91.2687669795257,2.57095118252185,0,15.4257070951311,7.71285354756555,0,12.8547559126093,38.5642677378278
"4977","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",29,2010-11-29,0,0,0,0,0,0,0,0,0
"4978","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",30,2010-11-30,0,0,0,0,0,0,0,0,0
"4979","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",31,2011-01-16,0,0,0,0,0,0,0,0,0
"4980","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",32,2011-01-17,0,0,0,0,0,0,0,0,0
"4981","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",33,2011-01-18,33.8461793777631,62.2332975655644,10.9181223799236,0,2.72953059498089,1.63771835698854,0,1.09181223799236,16.3771835698854
"4982","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",34,2011-01-19,33.8461793777631,62.2332975655644,10.9181223799236,0,2.72953059498089,1.63771835698854,0,1.09181223799236,16.3771835698854
"4983","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",35,2011-01-20,33.8461793777631,62.2332975655644,10.9181223799236,0,2.72953059498089,1.63771835698854,0,1.09181223799236,16.3771835698854
"4984","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",36,2011-01-21,73.151419945488,146.302839890976,15.285371331893,0,5.45906118996179,5.45906118996179,0,1.09181223799236,27.2953059498089
"4985","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",37,2011-01-22,73.151419945488,146.302839890976,15.285371331893,0,5.45906118996179,5.45906118996179,0,1.09181223799236,27.2953059498089
"4986","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",38,2011-01-23,73.151419945488,146.302839890976,15.285371331893,0,5.45906118996179,5.45906118996179,0,1.09181223799236,27.2953059498089
"4987","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",39,2011-01-24,33.8461793777631,62.2332975655644,10.9181223799236,0,2.72953059498089,1.63771835698854,0,1.09181223799236,16.3771835698854
"4988","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",40,2011-01-25,33.8461793777631,62.2332975655644,10.9181223799236,0,2.72953059498089,1.63771835698854,0,1.09181223799236,16.3771835698854
"4989","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",41,2011-01-26,33.8461793777631,62.2332975655644,10.9181223799236,0,2.72953059498089,1.63771835698854,0,1.09181223799236,16.3771835698854
"4990","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",42,2011-01-27,33.8461793777631,62.2332975655644,10.9181223799236,0,2.72953059498089,1.63771835698854,0,1.09181223799236,16.3771835698854
"4991","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",43,2011-01-28,10.9181223799236,24.0198692358319,4.36724895196943,0,4.36724895196943,0,0,0,8.73449790393886
"4992","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",44,2011-01-29,10.9181223799236,24.0198692358319,4.36724895196943,0,4.36724895196943,0,0,0,8.73449790393886
"4993","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",45,2011-01-30,10.9181223799236,24.0198692358319,4.36724895196943,0,4.36724895196943,0,0,0,8.73449790393886
"4994","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",46,2011-01-31,28.3871181878013,44.7643017576867,7.64268566594651,0,5.45906118996179,2.18362447598472,0,4.36724895196943,19.6526202838624
"4995","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",47,2011-02-01,28.3871181878013,44.7643017576867,7.64268566594651,0,5.45906118996179,2.18362447598472,0,4.36724895196943,19.6526202838624
"4996","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",48,2011-02-02,28.3871181878013,44.7643017576867,7.64268566594651,0,5.45906118996179,2.18362447598472,0,4.36724895196943,19.6526202838624
"4997","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",49,2011-02-03,28.3871181878013,44.7643017576867,7.64268566594651,0,5.45906118996179,2.18362447598472,0,4.36724895196943,19.6526202838624
"4998","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",50,2011-02-04,32.7543671397707,57.866048613595,7.64268566594651,0,4.36724895196943,9.82631014193122,0,3.27543671397707,25.1116814738242
"4999","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",51,2011-02-05,32.7543671397707,57.866048613595,7.64268566594651,0,4.36724895196943,9.82631014193122,0,3.27543671397707,25.1116814738242
"5000","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",52,2011-02-06,32.7543671397707,57.866048613595,7.64268566594651,0,4.36724895196943,9.82631014193122,0,3.27543671397707,25.1116814738242
"5001","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",53,2011-02-07,28.3871181878013,44.7643017576867,7.64268566594651,0,5.45906118996179,2.18362447598472,0,4.36724895196943,19.6526202838624
"5002","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",54,2011-02-08,28.3871181878013,44.7643017576867,7.64268566594651,0,5.45906118996179,2.18362447598472,0,4.36724895196943,19.6526202838624
"5003","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",55,2011-02-09,28.3871181878013,44.7643017576867,7.64268566594651,0,5.45906118996179,2.18362447598472,0,4.36724895196943,19.6526202838624
"5004","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",56,2011-02-10,28.3871181878013,44.7643017576867,7.64268566594651,0,5.45906118996179,2.18362447598472,0,4.36724895196943,19.6526202838624
"5005","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",57,2011-02-11,15.285371331893,30.570742663786,3.27543671397707,0,1.09181223799236,2.18362447598472,0,0,6.55087342795415
"5006","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",58,2011-02-12,15.285371331893,30.570742663786,3.27543671397707,0,1.09181223799236,2.18362447598472,0,0,6.55087342795415
"5007","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",59,2011-02-13,15.285371331893,30.570742663786,3.27543671397707,0,1.09181223799236,2.18362447598472,0,0,6.55087342795415
"5008","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",60,2011-02-14,0,0,0,0,0,0,0,0,0
"5009","607","M1","Chinook","daily.csv","09","X:/inseason_estimates/R_scripts/daily_estimates/09/607_M1_Chinook_daily.csv",61,2011-02-15,0,0,0,0,0,0,0,0,0
